pdes,tp,q,e,w,om,i,M1,K1,source
1997 D1,2450733.116661111300,2.247621963252406,1.001156661434818,184.9625869597518,279.1711538166631,141.8896054677941,6.,10,ORB
1997 G2,2450919.801631667613,3.08496320203447,.9941632505431036,239.8430345388761,55.8025185504454,69.83549825694868,6.4,13.25,ORB
1997 J1,2450572.303231115079,2.302130868274638,.9909911278901311,98.95456138653041,277.0760499333405,122.968328161198,8.3,9.5,ORB
1997 J2,2450882.933387536112,3.051148655787205,1.000558283645578,122.6716789493918,148.8445332095249,91.27339897469163,8.4,4.5,ORB
1997 L1,2450410.367582765205,4.8995627760222,.997973768285244,346.3646902937194,233.2998337205656,72.99146132053649,6.5,10,ORB
1997 N1,2450675.978673988088,.3957227625891588,1.000161684706786,344.1818414239403,147.6109769387793,85.96297497437043,12.1,6.25,ORB
1997 O1,2450642.921362175410,1.371813783751212,.984235442090833,336.1891989321773,231.2459845166411,115.8023964122071,8.,10,ORB
1997 P2,2450691.637717757677,4.262987507598925,1.027944846352167,24.50490081464011,302.910063753177,14.57908844680142,10.2,10.,ORB
1997 T1,2450792.644795017557,1.359108800434929,.9985197374860003,95.96514384981542,53.70274839224961,127.9926375756491,7.9,18.25,ORB
1998 G1,2451134.124335551667,2.133378612279255,.8236926083121225,236.3223182650248,341.3836647836291,109.7147269708957,13.8,4.5,ORB
1998 H1,2450917.925963692354,1.487290817566675,.99794040997194,1.325282826220376,222.1090703568467,104.6929600884632,10.,9,ORB
1998 J1,2450942.118837686697,.1532143985132998,1.000172171663882,110.5571894692113,351.6485588070252,62.93183004478351,6.5,7.5,ORB
1998 K1,2451057.538670285734,3.416609965717887,.9451516225859491,165.2502459179268,18.25626255935093,35.63603485358318,8.0,10.,ORB
1998 K2,2451057.730303599400,2.323478268198635,.9992762893002576,221.4179119337927,68.78107721354037,64.45667524465281,10.3,5.5,ORB
1998 K3,2450879.684065798243,3.546314429598131,.9979819977301114,47.82704043702886,307.9476159028873,160.2056072131957,10.,10,ORB
1998 K5,2451011.946210789028,.963546983714058,.9866912757228471,99.46027042851681,211.1176675043707,9.927136988567042,15.3,28.5,ORB
1998 M1,2451114.612047024048,3.118124364788787,.9927657771755545,19.40341967972074,256.0674643071092,20.38456410965324,6.5,14.,ORB
1998 M2,2451038.672329734186,2.725332779603543,.9977564405921836,37.2429943880075,260.8801947098152,60.18231357842177,8.3,11.5,ORB
1998 M3,2451011.609147823423,5.76823158140287,1.002293802409129,20.83810027226137,255.5266975257815,113.4228968574624,6.5,10.0,ORB
1998 M4,2450792.616806270294,2.600017417660438,.9973867690204228,106.2863013348337,92.9226691500038,154.5710965247214,9.5,10,ORB
1998 M5,2451203.068909342618,1.742289098389161,.9960246572623186,101.2829430444095,333.3767032180422,82.22888238983614,9.5,5.25,ORB
1998 M6,2451092.900675364083,5.978629682102896,.998879495913132,9.130636882591007,306.6036734395499,91.53998769919905,7.5,10.,ORB
1998 P1,2451104.336419045182,1.146153915263378,.9993594130639354,294.4529323278361,156.3730919994927,145.7285193610125,7.8,14.75,ORB
1998 Q1,2450994.008863311661,1.577876895676178,.9955953964298249,134.7322997226561,159.7846501977639,32.30581132638599,14.,10,ORB
1998 T1,2451354.748856382992,1.46772774078811,.9991140852305893,226.3516935918178,153.3578520536524,170.159948252212,12.2,4.5,ORB
1998 U1,2450936.000121543778,3.975444688770558,1.000438480606483,124.6456475589217,210.4570991100919,156.4285052793357,9.5,10,ORB
1998 U5,2451169.260012851621,1.236452925017131,.9879794331880046,51.13427487380235,66.65060505737807,131.7647501490547,11.0,15.5,ORB
1998 VS24,2451120.805442190416,3.40541202215339,.2439308650441009,244.6047567811966,159.1971390377563,5.030990985453479,11.3,10.,ORB
1998 W3,2451093.218689822461,4.914591729110549,1.000899592420905,6.88677297873199,123.9169810621705,129.1868772943146,6.5,10.75,ORB
1998 Y1,2451139.081639607719,1.746989621377203,.9238993762408438,339.8436273745078,98.85872325392678,28.10815562674253,14.,10,ORB
1999 A1,2451208.157426729260,.7307413961376154,.9958948892732364,232.6698624941882,259.1230023961218,89.4817884541915,14.3,10.,ORB
1999 E1,2451210.280157959754,3.920026178090202,.7601059555951749,329.76818734,127.8343456351106,46.88123230278046,10.6,4.5,ORB
1999 F1,2452319.144077802566,5.787018611359847,.9991295234393676,255.157503764398,20.02313274635543,92.03538807790534,5.9,7.5,ORB
1999 F2,2451049.190246737043,4.71807801068003,.9982110454122527,352.3526370470284,210.297745539234,56.42740994860667,7.8,7.75,ORB
1999 G1,2451027.144278335639,4.048556287902865,.8567729326684609,136.1254239225012,23.46205703098434,76.56819680473664,8.,10.0,ORB
1999 H1,2451370.672153359606,.7081071290213437,.9997447461967472,40.70156746673118,162.6508965827786,149.3529052012608,9.4,11.,ORB
1999 H3,2451408.719813907184,3.500834467400323,1.0029641547204,101.9104269022136,332.7293923999221,115.8373192327786,10.3,4.5,ORB
1999 J2,2451640.490994515436,7.109765512033074,1.001099387255943,127.1390667758038,50.04243225731285,86.4128157523887,6.1,7.,ORB
1999 J3,2451441.666864174447,.976809003451493,.9993863899472998,161.9805624642706,228.9789608121327,101.6560362757572,11.3,13.5,ORB
1999 J4,2451499.917906880057,3.781073689811309,.9997132168774958,95.11615280465972,264.479747594831,118.9091552847187,8.5,10.0,ORB
1999 K2,2451279.035887566381,5.290256483597464,.9657960272961131,4.57039709432164,300.31811825,82.19092525194981,7.0,10.,ORB
1999 K3,2451237.028478851852,1.928739193726361,.9916666321168841,341.1469899208782,266.9125238862315,92.27266704762168,12.,10,ORB
1999 K4,2451314.955365642510,1.442436726394941,.9164549465361386,8.794388053318583,241.4792759211496,120.7739936443832,18.5,10,ORB
1999 K5,2451729.885223494832,3.255393827479367,1.00176294986419,241.4854120851708,106.3797544565552,89.47126858827963,6.1,10.25,ORB
1999 K6,2451384.174309088751,2.246976756958352,.9935205329672524,56.76367963722824,245.3720622854073,46.34384451923982,14.0,4.5,ORB
1999 K7,2451234.276941066638,2.322718249770196,.9965215233102258,104.6600787066905,50.33097809974532,135.158549674382,13.,10,ORB
1999 K8,2451658.790841247185,4.200554110646589,1.000712457282209,164.6196806794889,195.3942180916349,52.73397508002674,9.4,5.5,ORB
1999 L2,2451395.385396429649,1.904764282945525,.9951456909124067,178.7158396771308,94.28981892384346,43.94172645028593,13.,10,ORB
1999 L3,2451548.408335907388,1.988917507295074,.9743645303353814,353.2978737153575,140.1613168839203,166.0992748759904,8.3,15.25,ORB
1999 N2,2451382.550573927051,.7612843547000608,.9974378819089564,357.8341958105273,254.6758931952324,111.6558981584972,10.2,7.,ORB
1999 N4,2451688.235989527205,5.504749075210731,1.004200278086434,90.42903560046291,345.9011668126452,156.9228948302204,7.3,8.75,ORB
1999 RO28,2451453.843385222750,1.231758862736674,.6507871024047508,219.8588315804995,148.4502985119165,8.191043609852208,20.7,4.5,ORB
1999 S2,2450775.118046931942,6.46774323415971,1.005270827128502,223.4974138483308,74.46097570107921,65.82021988533864,8.0,4.5,ORB
1999 S3,2451491.515653370344,1.894944288842581,.8999627638680425,44.12816462432897,11.8781953617595,70.56090888444659,4.8,29.25,ORB
1999 S4,2451751.662831081759,.7650889306889462,1.000108293667131,151.0499937079533,83.18058544347436,149.3849284408427,9.6,6.5,ORB
1999 T1,2451891.972018898095,1.171698738509632,.9998557718824566,344.7580005145944,182.4830068979577,79.9752134092422,8.3,7.5,ORB
1999 T2,2451872.966491807484,3.03740395187174,1.002011620205431,104.6679431351867,14.87882284604374,111.0020485096585,8.4,8.,ORB
1999 T3,2451786.874564016640,5.368402641123887,1.003056589228891,211.0968865717635,223.51543139,104.7591142496379,10.8,4.5,ORB
1999 U1,2451059.795973139390,4.139122798781426,1.003406468198359,291.1179358654528,58.2567377670868,105.745304591207,10.8,4.5,ORB
1999 U4,2452211.034642546001,4.915349947775232,1.007569462743453,77.52339374928516,32.28666634905108,51.92599070639325,10.3,4.5,ORB
1999 XS87,2451397.104541460797,2.771839576434878,.8405749675266072,151.3545326598667,266.7293589199456,14.84640783424893,13.7,4.5,ORB
1999 XN120,2451665.834663624306,3.286320816340474,.2139062792844382,161.7748703779777,285.4698148804891,5.028371372514552,9.9,10.,ORB
1999 Y1,2451992.548206445304,3.091378985787287,1.000857410336533,184.264927990775,188.8772493011883,134.7957635584759,7.3,8.5,ORB
2000 A1,2451738.714592378747,9.743099156552365,1.003953641274451,14.26971490830558,111.835346844194,24.5422200536565,4.4,10.,ORB
2000 B2,2451492.557872420997,3.776151248760215,.9994909470701085,154.5935874057887,284.990983333892,93.64872988132392,13.5,4.5,ORB
2000 CT54,2452079.947181726170,3.155967236933745,.9983534733565771,272.6444433262881,18.95679237382447,49.21250633897196,7.4,10.,ORB
2000 D2,2451612.113820358977,2.297609967943932,.8670343838659209,117.6826791764883,235.8871533656938,156.9919263806669,13.7,10.,ORB
2000 G2,2451580.713755038649,2.716941673601671,.8095390291087013,101.7647038938473,328.3849260720152,170.4791763959381,12.8,10.,ORB
2000 H1,2451572.776226081482,3.638123730299278,1.002070292342117,78.87467743609162,356.4432812898747,118.2369960543043,13.5,4.5,ORB
2000 J1,2451675.800228161883,2.542549614385548,.9542636327389554,147.2196738365992,28.44030991855975,98.79466525955333,14.2,10.,ORB
2000 K1,2451527.012352704437,6.275829040198983,1.002298324143468,15.7910063164087,260.1982002281552,116.7892027891399,6.2,8.25,ORB
2000 K2,2451828.868174365582,2.437065547734854,.9953345833141812,106.8264724045875,195.2610375859575,25.63355826920376,12.4,4.5,ORB
2000 O1,2451571.234897458759,5.921779685276794,1.000002169511477,55.16425294667324,88.8826724191392,148.104188645481,5.1,11.75,ORB
2000 OF8,2452126.300727911961,2.172785470116767,1.001804020423629,256.0803380735501,117.0904918362709,152.4326080387535,12.8,4.75,ORB
2000 R2,2451800.157702270403,1.389966893009996,.5836545485135196,147.0634903940926,187.4994254914346,3.216341679388127,19.3,4.5,ORB
2000 S3,2451741.805226803546,2.662231794785328,.7722872487888197,298.2713871143223,41.15319542334194,25.16434381479746,7.0,21.75,ORB
2000 S5,2451844.140000000000,.601799999999999,1.0,291.4800000000002,341.63,53.82,9.9,15.25,ORB
2000 SV74,2452395.031112594840,3.541897107687855,1.004861880602449,76.23935368466637,24.18631448746829,75.23666593758719,9.5,5.25,ORB
2000 U5,2451617.089526087731,3.486197053357432,1.00537570567646,299.0225402454146,65.29453767672658,93.65291655366748,7.7,10.25,ORB
2000 W1,2451905.059270544864,.3211811790223707,1.000001769662552,51.50886753780876,10.76595996173393,160.1654345803042,12.6,10.,ORB
2000 WM1,2452297.173192782487,.5553478141797995,1.000242782046336,276.7709061580807,237.8957290233648,72.55022904813463,11.2,4.75,ORB
2000 Y1,2451942.656892129245,7.974763527326894,1.002349984527583,181.7325050273401,239.3948329507977,137.9742457692548,6.3,10.,ORB
2000 Y2,2451990.306893942631,2.768706557787778,.9943481863434642,326.8179974964651,185.8483275837145,12.08743789976047,14.4,4.5,ORB
2001 A1,2451805.120148547630,2.406447374155417,.9909365506583453,107.889039746939,339.5944958318638,59.94073866321383,12.8,6.75,ORB
2001 A2-A,2452054.023656688722,0.779054495221844,0.999692137817885,295.322728284241,295.1277176090811,36.4866097334356,13.,10.0,ORB
2001 A2-B,2452054.019151527943,0.779017158127398,0.999303580246131,295.326808388447,295.1246666062354,36.4758214872215,7.,12.0,ORB
2001 B1,2451806.915922490547,2.928436550063644,1.001229496025104,284.8487530083311,49.84126328951502,104.1111446934874,12.5,4.75,ORB
2001 B2,2451789.258952439207,5.306801191155,1.00174828651609,304.7570373972272,145.0947737686238,150.6015453933576,5.3,9.75,ORB
2001 C1,2452361.913836929707,5.104333433924516,.999874901765215,219.9498359291361,33.71634210245649,68.96452495211356,6.7,9.75,ORB
2001 G1,2452191.715495342500,8.235531131916753,1.002800880854593,343.2815467046494,203.8911334120133,45.36444890692514,9.8,4.5,ORB
2001 H5,2451938.201252563025,2.396648954076237,.6001911793650643,224.8783059864192,329.5630643727804,8.399268405606099,7.2,24.,ORB
2001 HT50,2452829.523886551433,2.792082873527374,.9976602740233036,324.0710195242187,42.91249529929954,163.2121263175458,7.7,7.5,ORB
2001 K3,2452022.376525929071,3.060125236534919,.9989356689661302,3.452327978531549,289.8501168394762,52.02657727751583,12.1,4.5,ORB
2001 K5,2452559.240987995733,5.184238846910541,.999534232311163,47.05425305734584,237.45773070,72.59040367159497,5.9,8.,ORB
2001 M10,2452081.712016840838,5.30279628330891,.8010949419015987,5.478963939082306,293.9174985394507,28.08340029829428,10.7,6.25,ORB
2001 N2,2452506.164882082383,2.668512572321708,1.001058289433404,151.8960752277129,52.8036422773401,138.5435320205787,11.6,4.5,ORB
2001 O2,2451468.840574175571,4.819417541885846,.9977981450535778,280.8948018824848,328.7160223146212,90.92621170672679,6.6,10.,ORB
2001 OG108,2452348.706071054016,.9940478865063089,.9252600805559724,116.4195105221841,10.55528990853371,80.24505922964728,13.3,11.5,ORB
2001 Q1,2452173.370530722691,5.833969680531458,.9659359000755481,175.4616353839851,139.2613351339029,66.95047898843927,11.9,4.5,ORB
2001 Q4,2453141.465721592127,.9619597853147941,1.000688051701856,1.204370507121934,210.2784398134271,99.6426335150403,8.0,6.75,ORB
2001 Q6,2452222.966164358763,1.408176780827268,.8238549457957186,43.32932597932233,22.13588164033325,56.85520489209188,13.3,14.75,ORB
2001 RX14,2452658.202918081947,2.057561789315705,1.001606298733215,121.4856587768697,14.16984703189595,30.57414473422403,9.7,6.5,ORB
2001 S1,2452062.864070590443,3.74925040749981,.929873247511075,285.1712147138388,330.1211961276907,139.1328170040247,6.9,15.25,ORB
2001 U6,2452495.159642229611,4.406415633051399,.9961671660999523,85.71514129929791,115.2305140774483,107.2555017659365,6.8,12.5,ORB
2001 W1,2452268.401034930360,2.399248608862957,.9989272363715469,6.16150423580244,91.9397815751018,118.6452723886726,13.7,10.,ORB
2001 W2,2452267.418309224297,1.051065185763014,.9413747812522384,142.0857916096556,113.3558524952364,115.9130793147368,12.1,10.75,ORB
2001 X1,2452282.591969779630,1.697938381655095,.9970417976993651,202.2010702175755,336.0706318972199,115.626975610428,14.0,4.5,ORB
2002 A1,2452241.055210215675,4.710956649249996,.7257837772173068,18.90905950311701,81.80773692299958,14.05750826880874,8.2,11.5,ORB
2002 A2,2452249.165900136517,4.707081567665671,.7265048138993524,19.26463816984318,81.92881653903481,14.05492764211528,7.5,12.,ORB
2002 A3,2452389.193990390165,5.151608943805854,1.009447085478947,329.5288206401337,136.5263827564008,48.08265039739901,6.6,10.75,ORB
2002 B1,2452384.505324267881,2.271129419273545,.7710105513954233,76.1583989845243,58.1854245660213,51.02134052438205,6.9,24.25,ORB
2002 B2,2452371.328861805887,3.84216722770415,.9972247608021836,257.0700800526558,54.3169723200776,152.8725870778694,10.1,10.,ORB
2002 B3,2452291.171798406187,6.056173983894204,1.005440387336162,123.1367485460728,289.3649504676455,73.69034754332334,7.8,10.,ORB
2002 C2,2452375.315472006175,3.253748829793651,.9996408010165843,159.9338172192434,242.9559982765397,104.8813759184437,10.2,8.5,ORB
2002 CE10,2452812.598741099300,2.046759388332533,.7914852430666357,126.1881500982952,147.4439431163391,145.4586918350175,13.4,5.,ORB
2002 E2,2452327.292866026229,1.466444662429621,1.000789031795722,9.034140993271516,244.5828421467878,92.54498245851332,10.6,7.5,ORB
2002 F1,2452387.398418123571,.4382989674500229,.9995399670148084,125.9000292380358,289.0295448864359,80.87692965731995,10.6,18.5,ORB
2002 H2,2452356.908974669183,1.634840162720183,.9940653852131963,20.41961938009284,269.0020334977041,110.5011133899727,13.0,5.25,ORB
2002 J4,2452915.684088192495,3.633726153625313,.9998815689712176,230.709660431253,70.88432429425329,46.52536917300097,10.9,4.5,ORB
2002 J5,2452901.809863584090,5.726793422572542,1.001145149652466,74.83299113176304,314.1099206638486,117.2282414955807,4.5,11.75,ORB
2002 K1,2452441.953647073050,3.230234360942364,.9996358825060745,4.46061094802527,280.548360796563,89.72177914055897,11.4,10.,ORB
2002 K2,2452280.335277858351,5.235060842190226,.9931369368914261,26.66509100031191,294.5566779150916,130.8956465652716,7.5,11.,ORB
2002 K4,2452468.473845181117,2.764517335553257,.8422824102859102,24.43175554385731,308.0990069766754,94.0627690063037,11.4,10.,ORB
2002 L9,2453101.481200989750,7.033001245932447,.9984135202162427,231.4285155911484,110.4513155441196,68.4420879365958,6.1,7.5,ORB
2002 O4,2452549.481894394976,.7762086507541361,1.000855411074307,105.9367792921511,321.0406383526429,73.12682514259988,13.3,8.75,ORB
2002 O6,2452526.949834313621,.4946475045065505,.9985762248242134,78.74921319351319,330.951733510796,58.62393000631007,13.0,17.,ORB
2002 O7,2452905.071666915328,.9033220610133036,1.000274901005369,252.0686426273046,12.80360240253879,98.74337121920949,12.1,4.5,ORB
2002 P1,2452236.665188388281,6.53024411407791,.9842199760622551,347.7647432895917,310.6726012293323,34.60611121646576,11.2,4.5,ORB
2002 Q2,2452504.282312276931,1.303021536586154,.9778920820307601,125.472100248481,154.2850048094321,96.76521304150062,16.4,10.,ORB
2002 Q3,2452505.519037377178,1.306123296074146,.9983174424446318,125.698640223224,154.1513131085566,96.8952231245211,17.1,10.,ORB
2002 Q3-A,2452505.475599503294,1.305440379348323,.994419920464569,125.6973626120282,154.1855055628212,96.86268840483906,16.4,10.,ORB
2002 Q5,2452597.700278459037,1.242966644264978,1.001575205215107,133.3064767109582,33.74719794581203,149.164230030963,14.2,5.25,ORB
2002 R3,2452803.983138961445,3.869487826617148,1.002610954108484,45.06807031482975,54.2951178643726,161.0951618279089,9.3,8.25,ORB
